player_1,player_2,Winner,Location,Tournament,Date,Series,Court,Best of,Surface,Round,elo_player_1,elo_player_2,surface_elo_player_1,surface_elo_player_2,days_since_1,days_since_2,form5_1,form5_2,form10_1,form10_2,avg_opp5_1,avg_opp5_2,avg_opp10_1,avg_opp10_2
Etcheverry T.,Hurkacz H.,player_2,Rome,Internazionali BNL d'Italia,2024-05-13,Masters 1000,Outdoor,3.0,Clay,3rd Round,1586.7021035771781,1782.9201995425938,1594.2096783315747,1645.8078582883163,2.0,2.0,0.4,0.8,0.5,0.8,1651.026744315944,1637.7551250926854,1633.431463884511,1615.6601398209275
Medjedovic H.,Medvedev D.,player_2,Rome,Internazionali BNL d'Italia,2024-05-13,Masters 1000,Outdoor,3.0,Clay,3rd Round,1517.4921888854622,1922.9621415889164,1517.2298518803532,1672.519896794502,2.0,2.0,0.6,1.0,0.5,0.8,1634.8723238826267,1622.1452058873142,1589.8671456399532,1674.7301521859604
Rune H.,Baez S.,player_2,Rome,Internazionali BNL d'Italia,2024-05-13,Masters 1000,Outdoor,3.0,Clay,3rd Round,1724.5148270631194,1620.7967969793897,1680.530941934291,1670.145080672678,2.0,2.0,0.4,0.6,0.6,0.5,1593.3357329330029,1621.296206717802,1617.9081699435617,1600.0785215685366
De Minaur A.,Tsitsipas S.,player_2,Rome,Internazionali BNL d'Italia,2024-05-14,Masters 1000,Outdoor,3.0,Clay,4th Round,1774.9691256436088,1788.5442095259261,1568.2730920805495,1791.9215333878185,1.0,1.0,0.4,0.6,0.6,0.8,1645.905574578082,1664.40322126425,1678.0028221690511,1630.0549328899433
Medvedev D.,Paul T.,player_2,Rome,Internazionali BNL d'Italia,2024-05-14,Masters 1000,Outdoor,3.0,Clay,4th Round,1925.789025288419,1741.6752385957234,1681.809537130973,1471.0247208677065,1.0,1.0,0.8,0.8,0.7,0.8,1647.4364667638463,1621.7129947623412,1692.4266170224532,1660.9797736212047
Hurkacz H.,Baez S.,player_1,Rome,Internazionali BNL d'Italia,2024-05-14,Masters 1000,Outdoor,3.0,Clay,4th Round,1790.7361770127864,1641.4361847664131,1659.448990971998,1686.623224846533,1.0,1.0,0.8,0.6,0.8,0.4,1631.3102749657996,1663.1044199055093,1623.5407224026947,1623.315240183122
Jarry N.,Muller A.,player_1,Rome,Internazionali BNL d'Italia,2024-05-14,Masters 1000,Outdoor,3.0,Clay,4th Round,1612.97617824363,1517.984957605353,1587.2757042048113,1543.5150528073016,1.0,1.0,0.6,0.6,0.6,0.5,1528.193326252662,1671.3916181957957,1606.0922939195684,1599.0170129054895
Fritz T.,Dimitrov G.,player_1,Rome,Internazionali BNL d'Italia,2024-05-14,Masters 1000,Outdoor,3.0,Clay,4th Round,1764.8988062737922,1844.633012376207,1672.4396406292083,1630.0556742695924,2.0,2.0,0.8,0.6,0.8,0.6,1684.5965945344553,1580.5354467694654,1665.2903048993837,1693.1356754618603
Monteiro T.,Zhang Zh.,player_2,Rome,Internazionali BNL d'Italia,2024-05-14,Masters 1000,Outdoor,3.0,Clay,4th Round,1535.5091747711383,1561.5902432024684,1543.8465001332245,1538.5636340885567,2.0,2.0,0.6,0.8,0.6,0.5,1606.7203082145522,1546.7878968113134,1602.7683815700298,1543.7292291507313
Khachanov K.,Tabilo A.,player_2,Rome,Internazionali BNL d'Italia,2024-05-14,Masters 1000,Outdoor,3.0,Clay,4th Round,1758.104351193056,1601.9531034126605,1685.116719063587,1562.2289724050624,2.0,2.0,0.6,0.6,0.7,0.6,1672.8960292465586,1679.3421621208258,1672.3069567336684,1647.7829219568343
Borges N.,Zverev A.,player_2,Rome,Internazionali BNL d'Italia,2024-05-14,Masters 1000,Outdoor,3.0,Clay,4th Round,1527.0268630169899,1789.3625505907683,1526.6931709222015,1719.3274151896326,2.0,2.0,0.6,0.8,0.6,0.7,1571.2919383972842,1536.298131639029,1541.7271260023263,1546.8080792407716
Tabilo A.,Zhang Zh.,player_1,Rome,Internazionali BNL d'Italia,2024-05-15,Masters 1000,Outdoor,3.0,Clay,Quarterfinals,1624.696112984109,1576.3914166080579,1583.6634082619573,1554.8069003130638,1.0,1.0,0.8,0.8,0.7,0.5,1670.7109759819282,1570.2378472191663,1622.398625426196,1563.5742297297197
Zverev A.,Fritz T.,player_1,Rome,Internazionali BNL d'Italia,2024-05-15,Masters 1000,Outdoor,3.0,Clay,Quarterfinals,1795.1519963079868,1784.5075689473863,1727.2658964709367,1686.4974119022154,1.0,1.0,0.8,0.6,0.7,0.7,1586.4945649252766,1720.262798851202,1576.023823624648,1683.7837859983624
Paul T.,Hurkacz H.,player_1,Rome,Internazionali BNL d'Italia,2024-05-16,Masters 1000,Outdoor,3.0,Clay,Quarterfinals,1765.4403829589507,1800.2547815612709,1495.693378815408,1676.6978651107736,2.0,2.0,0.8,0.6,0.8,0.7,1681.337947354721,1690.082981234172,1684.0881042632602,1650.1667471474364
Jarry N.,Tsitsipas S.,player_1,Rome,Internazionali BNL d'Italia,2024-05-16,Masters 1000,Outdoor,3.0,Clay,Quarterfinals,1624.7075073658073,1803.9193717452088,1601.271041348736,1798.8427864649664,2.0,2.0,0.8,0.6,0.6,0.7,1594.73089698019,1630.39526645053,1616.9459354791084,1614.5371746271417
Jarry N.,Paul T.,player_1,Rome,Internazionali BNL d'Italia,2024-05-17,Masters 1000,Outdoor,3.0,Clay,Semifinals,1648.2989022287327,1783.038300705347,1625.5010002670438,1519.3485862562711,1.0,1.0,1.0,0.8,0.6,0.7,1646.0398262560589,1697.279949656119,1642.7486753919288,1668.9263161804708
Zverev A.,Tabilo A.,player_1,Rome,Internazionali BNL d'Italia,2024-05-17,Masters 1000,Outdoor,3.0,Clay,Semifinals,1810.6619556259661,1638.4858227689613,1741.397008049194,1598.3375642280894,2.0,2.0,1.0,0.8,0.8,0.6,1595.7545180829768,1731.3858755444594,1569.4045492760188,1645.686676646167
Carballes Baena R.,Altmaier D.,player_1,Geneva,Geneva Open,2024-05-19,ATP250,Outdoor,3.0,Clay,1st Round,1522.3168875745237,1450.2121551511511,1514.9745763564488,1464.3063457278947,8.0,10.0,0.4,0.4,0.6,0.3,1625.8296663727226,1552.3641307749497,1587.3623839839613,1542.8106989808136
Baez S.,Nagal S.,player_1,Geneva,Geneva Open,2024-05-19,ATP250,Outdoor,3.0,Clay,1st Round,1631.9175802179286,1485.0525429975435,1669.3743507077575,1509.3835872212583,5.0,38.0,0.6,0.4,0.4,0.3,1662.1177642789976,1598.4158462615505,1620.7538301122427,1577.3825327032168
Zverev A.,Jarry N.,player_1,Rome,Internazionali BNL d'Italia,2024-05-19,Masters 1000,Outdoor,3.0,Clay,The Final,1819.3240301601106,1670.2104497141966,1751.157575894184,1636.759140579168,2.0,2.0,1.0,0.8,0.8,0.5,1643.1673402958415,1685.490139103394,1589.4866127602254,1651.25150053123
Muller A.,Gasquet R.,player_1,Lyon,Lyon Open,2024-05-19,ATP250,Outdoor,3.0,Clay,1st Round,1506.2536284831758,1406.8582930173066,1529.519715663377,1418.779809978795,5.0,24.0,0.8,0.2,0.5,0.2,1600.071502961679,1572.1783593713744,1594.8361939665706,1593.932514383268
Mcdonald M.,Vukic A.,player_2,Lyon,Lyon Open,2024-05-19,ATP250,Outdoor,3.0,Clay,1st Round,1519.165671136257,1429.2679236442398,1413.4091214794905,1460.1323019910976,10.0,9.0,0.0,0.4,0.2,0.4,1503.9438511977703,1524.9386879483943,1577.1101863070342,1524.3122814838848
Ofner S.,Hijikata R.,player_1,Geneva,Geneva Open,2024-05-20,ATP250,Outdoor,3.0,Clay,1st Round,1465.4325183595492,1490.2400843214002,1446.4794062260667,1484.9621601474237,12.0,11.0,0.4,0.2,0.4,0.4,1541.5156361620052,1485.4893918841285,1553.1588821627568,1526.927310212202
Giron M.,Ruusuvuori E.,player_2,Geneva,Geneva Open,2024-05-20,ATP250,Outdoor,3.0,Clay,1st Round,1532.0331033277355,1574.8616505407592,1487.0042776881319,1454.093531952939,9.0,11.0,0.2,0.2,0.3,0.5,1585.4326398948494,1538.1572832555291,1553.6932750636022,1568.3052765242896
Karatsev A.,Cobolli F.,player_2,Geneva,Geneva Open,2024-05-20,ATP250,Outdoor,3.0,Clay,1st Round,1565.0059509848809,1537.421083930463,1505.1207483026044,1501.9736596065482,9.0,10.0,0.2,0.6,0.5,0.5,1582.0365723703187,1595.6744556079448,1602.5083509638955,1583.8328920268036
Koepfer D.,Barranco Cosano J.,player_1,Lyon,Lyon Open,2024-05-20,ATP250,Outdoor,3.0,Clay,1st Round,1529.7412068017254,1500.0,1466.1008874276426,1500.0,7.0,,0.6,0.0,0.4,0.0,1572.7344853674563,1529.7412068017254,1630.3618785142976,1529.7412068017254
Evans D.,Rinderknech A.,player_2,Lyon,Lyon Open,2024-05-20,ATP250,Outdoor,3.0,Clay,1st Round,1424.9326785440314,1421.4338813280553,1419.3482097670963,1428.1801699332952,11.0,11.0,0.0,0.4,0.1,0.4,1475.8590435701876,1471.7909845444794,1516.3620585344188,1526.921799776092
Kotov P.,Cachin P.,player_1,Lyon,Lyon Open,2024-05-20,ATP250,Outdoor,3.0,Clay,1st Round,1558.0744952237826,1407.277038546534,1531.7581717221906,1479.8485165428672,10.0,11.0,0.6,0.4,0.6,0.2,1652.5335019025545,1618.3172671468956,1570.167170563473,1572.408930529836
Etcheverry T.,Sanchez Izquierdo N.,player_1,Lyon,Lyon Open,2024-05-20,ATP250,Outdoor,3.0,Clay,1st Round,1578.8861261069856,1500.0,1580.568545647893,1500.0,7.0,,0.4,0.0,0.6,0.0,1628.9183237567197,1578.8861261069856,1615.7241511216614,1578.8861261069856
Shevchenko A.,Marozsan F.,player_1,Geneva,Geneva Open,2024-05-20,ATP250,Outdoor,3.0,Clay,1st Round,1558.4333340858254,1607.1013279592996,1497.1521716649274,1507.794800086757,10.0,12.0,0.6,0.2,0.5,0.5,1671.0514351072445,1552.067652837856,1611.2213364088398,1620.9431431924563
Kotov P.,Muller A.,player_1,Lyon,Lyon Open,2024-05-21,ATP250,Outdoor,3.0,Clay,2nd Round,1567.5355559765044,1517.7972216700364,1545.385274071316,1540.5859121869817,1.0,2.0,0.6,0.6,0.6,0.5,1633.0448283246049,1583.6782134718028,1568.8522276042052,1568.387847293631
Nishioka Y.,Fanselow S.,player_1,Lyon,Lyon Open,2024-05-21,ATP250,Outdoor,3.0,Clay,1st Round,1524.6437024468519,1500.0,1491.132628922259,1500.0,11.0,,0.4,0.0,0.4,0.0,1576.1414370826315,1524.6437024468519,1597.636376194551,1524.6437024468519
Tiafoe F.,Munar J.,player_1,Lyon,Lyon Open,2024-05-21,ATP250,Outdoor,3.0,Clay,1st Round,1570.8150869060564,1486.5164092235896,1544.8044497267736,1539.3980686130435,10.0,10.0,0.4,0.4,0.5,0.4,1543.2702095672475,1565.7585485310296,1562.5436498777963,1567.8369255993848
Bublik A.,Vukic A.,player_1,Lyon,Lyon Open,2024-05-21,ATP250,Outdoor,3.0,Clay,2nd Round,1616.8905668022708,1449.3178873886015,1445.7939876189091,1473.9934978495705,11.0,2.0,0.6,0.4,0.4,0.4,1621.540995768437,1557.5838600463917,1632.3815121456898,1541.9014285432554
Mpetshi G.,Sonego L.,player_1,Lyon,Lyon Open,2024-05-21,ATP250,Outdoor,3.0,Clay,1st Round,1483.8167062751995,1531.9058049647158,1484.0,1490.3149894312683,214.0,12.0,0.6,0.2,0.5,0.3,1490.3766063107082,1594.669268242556,1491.9805052589236,1597.7777931658045
Martinez P.,Seyboth Wild T.,player_2,Lyon,Lyon Open,2024-05-21,ATP250,Outdoor,3.0,Clay,1st Round,1489.3874267382507,1545.4415580385105,1514.6892082201412,1531.4609015734775,13.0,10.0,0.4,0.6,0.6,0.6,1489.715630767908,1617.350775329476,1534.8585742901605,1605.4312303669383
Gaston H.,Galan D.E.,player_1,Lyon,Lyon Open,2024-05-21,ATP250,Outdoor,3.0,Clay,1st Round,1406.689061267823,1371.2925187622761,1407.7837183547133,1401.7692379784387,36.0,13.0,0.4,0.2,0.3,0.2,1514.184315397566,1535.81370031921,1528.2159197761787,1508.9328920864966
Daniel T.,Darderi L.,player_2,Lyon,Lyon Open,2024-05-21,ATP250,Outdoor,3.0,Clay,1st Round,1461.2570236609515,1587.422406650708,1479.8832317519284,1599.3215428857416,25.0,9.0,0.4,0.6,0.3,0.6,1567.623642481482,1617.5372281331604,1602.1671328263662,1604.960004092044
Hanfmann Y.,Murray A.,player_1,Geneva,Geneva Open,2024-05-21,ATP250,Outdoor,3.0,Clay,1st Round,1496.6417355960862,1522.3539492026073,1486.3982865710568,1480.3870401185977,11.0,58.0,0.4,0.4,0.5,0.5,1542.4903683668012,1618.6432654431626,1591.046915652992,1586.444554084641
Michelsen A.,Kovacevic A.,player_1,Geneva,Geneva Open,2024-05-21,ATP250,Outdoor,3.0,Clay,1st Round,1503.0136026148955,1442.639183490389,1456.1066576436465,1443.590625350142,13.0,26.0,0.4,0.2,0.4,0.2,1503.736959373135,1515.6015676462903,1529.3154483676612,1586.1303924955632
Goffin D.,Moreno De Alboran N.,player_2,Geneva,Geneva Open,2024-05-21,ATP250,Outdoor,3.0,Clay,1st Round,1456.1007786848006,1452.3259481472603,1499.4347053545182,1501.835619281801,35.0,12.0,0.2,0.6,0.2,0.4,1475.1854633928247,1494.9229006611426,1538.5469144505341,1498.1078568940418
Eubanks C.,Griekspoor T.,player_2,Geneva,Geneva Open,2024-05-21,ATP250,Outdoor,3.0,Clay,1st Round,1444.631876131809,1639.099454230115,1448.4057312341793,1476.3921685875432,13.0,11.0,0.0,0.6,0.2,0.5,1587.2375502887346,1560.5995154261727,1549.0932580652327,1629.5739587283313
Draper J.,Machac T.,player_2,Geneva,Geneva Open,2024-05-21,ATP250,Outdoor,3.0,Clay,1st Round,1665.9142196651514,1622.8648814553494,1540.2491088104855,1523.5099036676347,10.0,24.0,0.4,0.6,0.4,0.7,1669.2381087446654,1702.978789229035,1636.972159609401,1659.731573566029
Coria F.,Shapovalov D.,player_2,Geneva,Geneva Open,2024-05-21,ATP250,Outdoor,3.0,Clay,1st Round,1474.2387718285486,1513.4076029109935,1515.1170326359595,1503.9982814811908,32.0,13.0,0.2,0.6,0.3,0.5,1551.3419105610844,1594.6890977550531,1551.0163287707433,1585.1229957423034
Shelton B.,Cobolli F.,player_2,Geneva,Geneva Open,2024-05-21,ATP250,Outdoor,3.0,Clay,2nd Round,1681.2487729415896,1554.688751471685,1513.6945045444272,1518.1185844333172,9.0,1.0,0.4,0.6,0.6,0.6,1584.522995836011,1611.306358102633,1562.0458200429314,1591.8781852295858
Humbert U.,Koepfer D.,player_2,Lyon,Lyon Open,2024-05-22,ATP250,Outdoor,3.0,Clay,2nd Round,1724.8353334420008,1544.3749092636776,1467.1511690337263,1483.6570642176926,24.0,2.0,0.2,0.8,0.5,0.4,1605.1951327416336,1612.436313450727,1566.8835573061272,1624.314251444988
Djokovic N.,Hanfmann Y.,player_1,Geneva,Geneva Open,2024-05-22,ATP250,Outdoor,3.0,Clay,2nd Round,1971.8347535719442,1513.8236698223907,1736.6943470734157,1502.1214860612251,10.0,1.0,0.6,0.4,0.6,0.4,1622.6579949029415,1662.3983528054346,1616.2060839656538,1624.9801325105398
Carballes Baena R.,Baez S.,player_2,Geneva,Geneva Open,2024-05-22,ATP250,Outdoor,3.0,Clay,2nd Round,1535.0432071124487,1641.530183239055,1528.6576203943514,1678.48660920175,3.0,3.0,0.4,0.8,0.5,0.5,1595.6611217044697,1624.8196265365964,1603.284092912551,1599.1522877082484
Fritz T.,Michelsen A.,player_2,Geneva,Geneva Open,2024-05-22,ATP250,Outdoor,3.0,Clay,2nd Round,1768.9976096294072,1516.2609095263329,1672.366300323958,1471.5305222573982,7.0,1.0,0.6,0.4,0.7,0.4,1670.269373084818,1565.66970591763,1671.274076165861,1556.4023363922379
Ruud C.,Ofner S.,player_1,Geneva,Geneva Open,2024-05-22,ATP250,Outdoor,3.0,Clay,2nd Round,1773.6223169815325,1482.573011482815,1756.370103538973,1464.244390658231,12.0,2.0,0.6,0.2,0.8,0.3,1555.4670053710493,1587.2644190569358,1587.6287204922717,1578.6231184304854
Tiafoe F.,Rinderknech A.,player_2,Lyon,Lyon Open,2024-05-22,ATP250,Outdoor,3.0,Clay,2nd Round,1583.0074167131872,1437.595001447851,1560.5554967689977,1443.7735307229243,1.0,2.0,0.2,0.4,0.4,0.5,1504.4423212448378,1504.0935112845284,1549.988468907583,1528.1929940492378
Gaston H.,Cerundolo F.,player_1,Lyon,Lyon Open,2024-05-22,ATP250,Outdoor,3.0,Clay,2nd Round,1421.06460665922,1608.2381364565833,1423.5067689617829,1624.7843295303935,1.0,10.0,0.4,0.4,0.4,0.5,1525.6292767117493,1647.1990388040472,1535.9490982526859,1643.228695597952
Moreno De Alboran N.,Machac T.,player_2,Geneva,Geneva Open,2024-05-22,ATP250,Outdoor,3.0,Clay,2nd Round,1468.499778677879,1640.8372931211725,1517.7250548693683,1540.280176646903,1.0,1.0,0.4,0.8,0.4,0.8,1515.2992298746121,1592.716463158274,1514.6504520005783,1642.614683840764
Darderi L.,Mannarino A.,player_1,Lyon,Lyon Open,2024-05-22,ATP250,Outdoor,3.0,Clay,2nd Round,1597.8548735554373,1585.0194004304299,1610.028104449291,1400.8985838964431,1.0,12.0,0.8,0.0,0.6,0.1,1592.2294844011064,1613.2480402561614,1607.0469543762295,1626.7426726868484
Etcheverry T.,Koepfer D.,player_1,Lyon,Lyon Open,2024-05-23,ATP250,Outdoor,3.0,Clay,Quarterfinals,1591.314452483384,1568.0107827068514,1592.9233346628948,1498.8975110023712,3.0,1.0,0.6,0.6,0.6,0.4,1585.1914772196073,1628.0173061100202,1607.8790593365661,1591.4382705180226
Bublik A.,Kotov P.,player_1,Lyon,Lyon Open,2024-05-23,ATP250,Outdoor,3.0,Clay,Quarterfinals,1625.721061920051,1581.2605414790862,1463.089778872783,1561.1642693457184,2.0,2.0,0.6,0.6,0.5,0.5,1629.4105675508579,1552.4010836649197,1612.0888504045092,1578.1864576799983
Gaston H.,Mpetshi G.,player_2,Lyon,Lyon Open,2024-05-23,ATP250,Outdoor,3.0,Clay,Quarterfinals,1444.937007543853,1502.0172564897439,1447.8615446447848,1500.2907839894308,1.0,2.0,0.4,0.8,0.4,0.5714285714285714,1486.110617085997,1502.5775906095153,1541.9089791491058,1485.260005585342
Shapovalov D.,Griekspoor T.,player_2,Geneva,Geneva Open,2024-05-23,ATP250,Outdoor,3.0,Clay,2nd Round,1527.6114147638605,1646.9751078926797,1520.5101441650231,1491.106125827033,2.0,2.0,0.4,0.6,0.4,0.5,1614.4022678110018,1572.2009195200767,1593.697385427469,1625.1334962875023
Ruud C.,Baez S.,player_1,Geneva,Geneva Open,2024-05-23,ATP250,Outdoor,3.0,Clay,Quarterfinals,1778.6688328999724,1652.7742736660807,1761.3903369129182,1687.9848626917599,1.0,1.0,0.6,0.6,0.8,0.5,1581.1712942109584,1662.8031174171742,1607.7006800435342,1625.3748567314092
Cobolli F.,Shevchenko A.,player_1,Geneva,Geneva Open,2024-05-23,ATP250,Outdoor,3.0,Clay,Quarterfinals,1576.2722514752743,1576.6600331164443,1533.9148590360107,1513.6421295804548,2.0,3.0,0.8,0.4,0.6,0.4,1579.3852573234349,1696.0982201825068,1606.0191228215215,1617.719447786119
Djokovic N.,Griekspoor T.,player_1,Geneva,Geneva Open,2024-05-23,ATP250,Outdoor,3.0,Clay,Quarterfinals,1973.9731371162056,1657.6847298409157,1743.280577673555,1508.4570072216582,1.0,0.0,0.6,0.4,0.7,0.5,1594.995254023324,1619.3919959564478,1584.5715110428794,1621.189248228365
Machac T.,Michelsen A.,player_1,Geneva,Geneva Open,2024-05-23,ATP250,Outdoor,3.0,Clay,Quarterfinals,1649.4935001792546,1542.2048041709404,1555.2429316360817,1495.870490608317,1.0,1.0,0.8,0.4,0.8,0.4,1597.4555097475607,1581.6042907083822,1646.8351642578577,1551.5815141857204
Mpetshi G.,Bublik A.,player_1,Lyon,Lyon Open,2024-05-24,ATP250,Outdoor,3.0,Clay,Semifinals,1515.4120114272425,1639.6846828982268,1513.894490093323,1483.490018075396,1.0,1.0,0.8,0.4,0.625,0.4,1532.7516352593461,1589.7135493545222,1504.5630902494527,1610.9874111457539
Machac T.,Djokovic N.,player_1,Geneva,Geneva Open,2024-05-24,ATP250,Outdoor,3.0,Clay,Semifinals,1660.7039552586361,1978.4323245842045,1568.5350376712618,1749.859262600324,1.0,1.0,0.8,0.6,0.8,0.6,1671.180942150691,1576.4578601085145,1666.1206353001155,1605.7491553516927
Etcheverry T.,Darderi L.,player_1,Lyon,Lyon Open,2024-05-24,ATP250,Outdoor,3.0,Clay,Semifinals,1606.2428852834205,1613.2640469399303,1604.6959880459654,1617.4134385121179,1.0,2.0,0.8,0.6,0.7,0.5,1605.033401686632,1607.929271783189,1599.7562876796287,1610.4069571295465
Ruud C.,Machac T.,player_1,Geneva,Geneva Open,2024-05-25,ATP250,Outdoor,3.0,Clay,The Final,1789.1122645283674,1688.2764846660184,1774.0593069397278,1592.201593961593,2.0,1.0,0.6,0.8,0.8,0.7,1597.7325919332218,1688.8326783253083,1614.0280764588483,1691.3963875705492
Ruud C.,Cobolli F.,player_1,Geneva,Geneva Open,2024-05-25,ATP250,Outdoor,3.0,Clay,Semifinals,1800.594739750156,1592.2901094723848,1782.3738372221703,1548.9823234304508,0.0,2.0,0.8,0.6,0.8,0.6,1590.133260765567,1655.600866177458,1612.1661483584917,1632.7632916628809
Mpetshi G.,Etcheverry T.,player_1,Lyon,Lyon Open,2024-05-25,ATP250,Outdoor,3.0,Clay,The Final,1536.9027911671128,1622.5661777187179,1528.497875774784,1621.281386860543,1.0,1.0,0.8,0.6,0.6666666666666666,0.6,1554.6016441270124,1600.2195640712976,1517.6745444127043,1601.9926040908588
Bergs Z.,Tabilo A.,player_1,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1416.680219263318,1629.8237482348168,1470.9553461691764,1588.5769963830994,17.0,9.0,0.4,0.6,0.3,0.6,1597.3970863742918,1712.634890334438,1605.8535935439795,1616.7994060686683
Nardi L.,Muller A.,player_2,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1460.4487671961606,1504.0722361674545,1437.9731143770373,1524.8069169125795,15.0,5.0,0.2,0.6,0.3,0.6,1562.056911401808,1569.242251818117,1620.648711848557,1563.6469272885724
Diallo G.,Nishikori K.,player_2,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1448.4237775505294,1501.7075028598854,1500.0,1500.0,104.0,66.0,0.2,0.6,0.14285714285714285,0.6,1549.8334253185863,1511.0502418786252,1517.8698836255303,1511.0502418786252
Marozsan F.,Kukushkin M.,player_1,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1588.8746289286807,1434.331928446299,1491.3048421712297,1484.0,6.0,234.0,0.4,0.2,0.5,0.2,1532.267209610266,1539.9563476278743,1616.6659549075612,1536.149812837349
Coric B.,Gasquet R.,player_2,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1519.0845601947383,1395.314699830446,1539.3327892353311,1407.7136134551902,17.0,7.0,0.2,0.4,0.3,0.3,1567.4000484932778,1513.214894842259,1569.4099044298634,1588.2264547870664
Djere L.,Altmaier D.,player_2,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1538.0660910147053,1437.485835613226,1543.8017524243676,1450.623301689992,53.0,7.0,0.2,0.4,0.3,0.4,1533.5767279873753,1569.2452943000549,1502.6450039646384,1541.3304125093869
Moutet C.,Jarry N.,player_1,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1476.1166722296475,1660.6846677181309,1484.0043387788187,1625.8449060236003,16.0,7.0,0.4,0.6,0.4,0.5,1664.1673902746793,1680.0766664891332,1594.664578933897,1606.4893610768618
Ofner S.,Atmane T.,player_1,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1477.5264955643752,1467.9425021002226,1459.2241572842856,1502.9582679303098,4.0,14.0,0.4,0.2,0.4,0.2222222222222222,1523.442148796128,1563.4069254571154,1569.3149729592992,1572.122961721704
Mayot H.,Korda S.,player_2,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1510.793369005323,1653.6950808968268,1500.4202184299004,1507.8051358760065,17.0,14.0,0.2,0.6,0.5,0.5,1545.3541358748203,1633.6365114043854,1520.8152189219338,1656.4883175942664
Wolf J.J.,Alcaraz C.,player_2,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1457.6249451963567,1919.4695004406308,1487.7317358613534,1805.4197298980243,17.0,25.0,0.2,0.8,0.1,0.8,1574.3341140433954,1597.7832610524065,1546.0242509224963,1649.4281473588794
Wawrinka S.,Murray A.,player_1,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1482.8138611579652,1505.1720149763028,1477.8437429025666,1464.6638406284294,40.0,5.0,0.4,0.4,0.3,0.4,1547.313381492953,1554.386824621571,1560.98946118911,1587.4779579389956
Kovacevic A.,Dimitrov G.,player_2,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1429.3918765789517,1825.024249702613,1428.1667607363904,1615.9979029965853,5.0,12.0,0.0,0.6,0.2,0.6,1571.8494700502856,1563.4435593937772,1595.5350805449157,1640.9011876340933
Hurkacz H.,Mochizuki S.,player_1,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1782.6568638148747,1434.546093932827,1653.0426576699106,1500.0,10.0,80.0,0.8,0.0,0.7,0.3,1630.4210823238889,1564.3269292139485,1626.1144506512883,1568.2079286308217
De Jong J.,Draper J.,player_1,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1458.2811094591768,1647.9418079993284,1484.4201261270337,1523.478835831217,104.0,5.0,0.4,0.2,0.2857142857142857,0.4,1618.2062595974999,1659.670493313021,1595.2492617490257,1622.8669169887226
Zhang Zh.,Vukic A.,player_1,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1562.6017068232056,1440.4873922708214,1540.1327443469318,1456.6977065956967,11.0,5.0,0.8,0.4,0.6,0.3,1581.9926615541194,1579.174751814753,1557.6229689568017,1552.741413041542
Sonego L.,Humbert U.,player_1,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1513.7052547501714,1701.199459998827,1474.0242054418375,1451.9107222490477,5.0,4.0,0.4,0.2,0.4,0.4,1640.7152705275525,1560.8630598487157,1619.8214740298686,1567.47701665969
Tirante T.A.,Martinez P.,player_2,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1500.6710662748606,1475.9466481908642,1498.8626292620647,1499.460973862534,88.0,5.0,0.4,0.4,0.4444444444444444,0.6,1479.6371621630358,1508.1314746544126,1509.5761477417109,1539.8725834402117
Rublev A.,Daniel T.,player_1,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1771.0435006652658,1450.8245567562221,1716.008926637219,1469.176670188379,13.0,5.0,0.8,0.2,0.8,0.3,1579.0674923500824,1609.616761952738,1606.6879248168405,1620.7151944939842
Moreno De Alboran N.,Nakashima B.,player_2,Paris,French Open,2024-05-26,Grand Slam,Outdoor,5.0,Clay,1st Round,1459.8435716197969,1495.6251367803102,1502.7622998801896,1491.2418076733027,4.0,17.0,0.2,0.4,0.4,0.5,1516.9756806047037,1543.8947945859404,1515.4337417928707,1538.9076900969571
